face_id,x,y,z,closeness,betweenness
face_433,34367.243333,131.109242,8530.516379,0.026383,0.000965
face_434,34267.243333,61.075958,8530.516379,0.02639,0.003647
face_435,34167.243333,-38.924042,8530.516379,0.02639,0.003828
face_436,34067.243333,-129.480896,8530.516379,0.026086,0.00136
face_437,32246.974404,-138.924042,8530.516379,0.035224,0.11757
face_438,32167.243333,-238.924042,8530.516379,0.035619,0.166806
face_439,32067.243333,-338.924042,8530.516379,0.035314,0.074437
face_440,31968.584972,-399.310336,8530.516379,0.034867,0.160408
face_441,32068.161052,-546.687094,8530.516379,0.033976,0.016829
face_442,32167.243333,-638.924042,8530.516379,0.033054,0.008486
face_443,32267.243333,-738.924042,8530.516379,0.032153,0.007045
face_444,32367.243333,-838.924042,8530.516379,0.031153,0.005378
face_445,32467.243333,-938.924042,8530.516379,0.030196,0.003125
face_446,32567.243333,-1008.560412,8530.516379,0.029279,0.000861
face_447,32993.909295,-1438.924042,8530.516379,0.025759,0.002322
face_448,33067.243333,-1538.924042,8530.516379,0.025775,0.003855
face_449,33167.243333,-1638.924042,8530.516379,0.025067,0.002925
face_450,33267.243333,-1738.924042,8530.516379,0.024381,0.001733
face_451,33367.243333,-1811.217489,8530.516379,0.023716,0.000357
face_452,34894.062317,-838.924042,8530.516379,0.024232,0.002895
face_453,34967.243333,-938.924042,8530.516379,0.02428,0.009321
face_454,35067.243333,-1038.924042,8530.516379,0.024314,0.020037
face_455,35167.243333,-938.924042,8530.516379,0.024334,0.019913
face_456,35267.243333,-838.924042,8530.516379,0.024328,0.020343
face_457,35367.243333,-738.924042,8530.516379,0.024308,0.015224
face_458,35467.243333,-638.924042,8530.516379,0.024274,0.008699
face_459,35567.243333,-538.924042,8530.516379,0.024226,0.004116
face_460,35667.243333,-462.960434,8530.516379,0.024164,0.00148
face_461,35650.749739,-397.960434,8530.516379,0.024028,3.1e-05
face_462,35567.243333,-338.924042,8530.516379,0.024727,0.001288
face_463,35468.048036,-239.78732,8530.516379,0.025424,0.004842
face_464,35360.81572,-129.480896,8530.516379,0.025616,0.000653
face_465,35267.243333,-38.924042,8530.516379,0.025906,0.005961
face_466,35167.243333,61.075958,8530.516379,0.02618,0.005437
face_467,35065.537285,170.67053,8530.516379,0.026449,0.034915
face_468,34967.243333,261.075958,8530.516379,0.026627,0.033185
face_469,34867.243333,361.075958,8530.516379,0.026788,0.029574
face_470,34767.243333,461.075958,8530.516379,0.026926,0.021835
face_471,34667.243333,561.075958,8530.516379,0.026853,0.020511
face_472,34567.243333,461.075958,8530.516379,0.026853,0.041743
face_473,34456.80718,363.443898,8530.516379,0.026777,0.142525
face_474,34267.243333,131.109242,8530.516379,0.025715,0.001112
face_475,34167.243333,61.075958,8530.516379,0.025719,0.00275
face_476,34067.243333,-38.924042,8530.516379,0.025716,0.001902
face_477,33982.274881,-129.480896,8530.516379,0.025425,0.000124
face_478,32246.974404,-38.924042,8530.516379,0.034667,0.086476
face_479,32167.243333,-138.924042,8530.516379,0.035088,0.071152
face_480,32067.243333,-238.924042,8530.516379,0.035459,0.138404
face_481,31967.243333,-338.924042,8530.516379,0.035087,0.071346
face_482,31864.222679,-440.283591,8530.516379,0.034637,0.16681
face_483,32016.937288,-496.746682,8530.516379,0.033766,0.006902
face_484,32016.937288,-561.746687,8530.516379,0.032865,0.000787
face_485,32067.243333,-638.924042,8530.516379,0.032916,0.008891
face_486,32167.243333,-738.924042,8530.516379,0.03204,0.00588
face_487,32267.243333,-838.924042,8530.516379,0.031181,0.004819
face_488,32367.243333,-938.924042,8530.516379,0.030231,0.00301
face_489,32467.243333,-1008.560412,8530.516379,0.029319,0.000881
face_490,32993.909295,-1538.924042,8530.516379,0.025136,0.00191
face_491,33067.243333,-1638.924042,8530.516379,0.025145,0.00264
face_492,33167.243333,-1738.924042,8530.516379,0.024465,0.001597
face_493,33267.243333,-1811.217489,8530.516379,0.023806,0.000335
face_494,34894.062316,-938.924042,8530.516379,0.023712,0.003126
face_495,34967.243333,-1038.924042,8530.516379,0.023753,0.008649
face_496,35067.243333,-1138.924042,8530.516379,0.02378,0.015545
face_497,35167.243333,-1038.924042,8530.516379,0.023805,0.016151
face_498,35267.243333,-938.924042,8530.516379,0.023805,0.018046
face_499,35367.243333,-838.924042,8530.516379,0.023791,0.015229
face_500,35467.243333,-738.924042,8530.516379,0.023764,0.009698
face_501,35567.243333,-638.924042,8530.516379,0.023723,0.004946
face_502,35667.243333,-538.924042,8530.516379,0.023669,0.001952
face_503,35752.243333,-462.960434,8530.516379,0.023602,0.000154
face_504,35650.749739,-338.924042,8530.516379,0.024132,0.000125
face_505,35567.243333,-238.924042,8530.516379,0.024798,0.002171
face_506,35475.81572,-143.930132,8530.516379,0.024795,0.00077
face_507,35366.094223,-37.868984,8530.516379,0.02526,0.004554
face_508,35267.243333,61.075958,8530.516379,0.025523,0.004718
face_509,35167.243333,115.7814,8530.516379,0.02578,0.003728
face_510,35167.243333,180.781402,8530.516379,0.02583,0.015578
face_511,35067.243333,261.075958,8530.516379,0.026028,0.028597
face_512,34967.243333,361.075958,8530.516379,0.026192,0.029546
face_513,34867.243333,461.075958,8530.516379,0.026334,0.024275
face_514,34767.243333,561.075958,8530.516379,0.026405,0.017004
face_515,34667.243333,661.075958,8530.516379,0.026315,0.015958
face_516,34567.243333,561.075958,8530.516379,0.026334,0.02248
face_517,34467.243333,461.075958,8530.516379,0.026323,0.084542
face_518,34367.243333,361.075958,8530.516379,0.026224,0.077233
face_519,34449.637618,261.075958,8530.516379,0.026082,0.002603
face_520,34167.243333,131.109242,8530.516379,0.025077,0.001015
face_521,34067.243333,61.075958,8530.516379,0.025078,0.001594
face_522,33982.274881,-38.924042,8530.516379,0.025073,0.000324
face_523,32246.974404,61.075958,8530.516379,0.034092,0.081408
face_524,32167.243333,-38.924042,8530.516379,0.034536,0.035434
face_525,32067.243333,-138.924042,8530.516379,0.034933,0.079964
face_526,31967.243333,-238.924042,8530.516379,0.035231,0.117937
face_527,31867.243333,-338.924042,8530.516379,0.034854,0.068086
face_528,31767.243333,-438.924042,8530.516379,0.034369,0.117401
face_529,31867.243333,-538.924042,8530.516379,0.033629,0.050579
face_530,31951.93729,-462.960434,8530.516379,0.033493,0.001455
face_531,32016.937287,-638.924054,8530.516379,0.031873,0.001073
face_532,32067.243333,-738.924042,8530.516379,0.03191,0.005374
face_533,32167.243333,-838.924042,8530.516379,0.031075,0.003914
face_534,32267.243333,-938.924042,8530.516379,0.030257,0.002725
face_535,32367.243333,-1008.560412,8530.516379,0.029352,0.000854
face_536,32993.909296,-1638.924042,8530.516379,0.024537,0.001401
face_537,33067.243333,-1738.924042,8530.516379,0.024539,0.001443
face_538,33167.243333,-1811.217489,8530.516379,0.023886,0.000294
face_539,34894.062316,-1038.924042,8530.516379,0.023209,0.003243
face_540,34967.243333,-1138.924042,8530.516379,0.023243,0.007809
face_541,35067.243333,-1238.924042,8530.516379,0.023264,0.011976
face_542,35167.243333,-1138.924042,8530.516379,0.023293,0.012967
face_543,35267.243333,-1038.924042,8530.516379,0.023298,0.015551
face_544,35367.243333,-938.924042,8530.516379,0.02329,0.014584
face_545,35467.243333,-838.924042,8530.516379,0.023269,0.010316
face_546,35567.243333,-738.924042,8530.516379,0.023235,0.005678
face_547,35667.243333,-638.924042,8530.516379,0.023189,0.002397
face_548,35752.243333,-538.924042,8530.516379,0.023129,0.00035
face_549,35650.749739,-238.924042,8530.516379,0.0242,0.000377
face_550,35567.243333,-143.930132,8530.516379,0.0242,0.000625
face_551,35467.243333,-28.930132,8530.516379,0.024642,0.002769
face_552,35367.243333,61.075958,8530.516379,0.024895,0.003795
face_553,35267.243333,115.7814,8530.516379,0.025142,0.002966
face_554,35267.243333,180.781402,8530.516379,0.025232,0.008594
face_555,35167.243333,261.075958,8530.516379,0.025429,0.017723
face_556,35067.243333,361.075958,8530.516379,0.025613,0.026723
face_557,34967.243333,461.075958,8530.516379,0.025758,0.02586
face_558,34867.243333,561.075958,8530.516379,0.025835,0.019436
face_559,34767.243333,661.075958,8530.516379,0.025885,0.013764
face_560,34667.243333,761.075958,8530.516379,0.025781,0.012766
face_561,34567.243333,661.075958,8530.516379,0.025817,0.016243
face_562,34467.243333,561.075958,8530.516379,0.025825,0.034625
face_563,34367.243333,461.075958,8530.516379,0.025789,0.100683
face_564,34273.659512,361.075958,8530.516379,0.025685,0.033412
face_565,34367.243333,261.075958,8530.516379,0.025558,0.001888
face_566,34449.637618,196.109242,8530.516379,0.025421,0.000421
face_567,34067.243333,131.109242,8530.516379,0.024468,0.000653
face_568,33982.274881,61.075958,8530.516379,0.024467,0.000317
face_569,32257.422252,161.981359,8530.516379,0.033501,0.103805
face_570,32167.243333,61.075958,8530.516379,0.033965,0.028003
face_571,32067.243333,-38.924042,8530.516379,0.034386,0.043158
face_572,31967.243333,-138.924042,8530.516379,0.034711,0.085113
face_573,31867.243333,-238.924042,8530.516379,0.034996,0.100756
face_574,31767.243333,-338.924042,8530.516379,0.034583,0.059461
face_575,31667.243333,-438.924042,8530.516379,0.034082,0.104831
face_576,31767.243333,-538.924042,8530.516379,0.033376,0.029143
face_577,31867.243333,-638.924042,8530.516379,0.032668,0.035914
face_578,31951.93729,-538.924042,8530.516379,0.03255,0.002324
face_579,32016.937287,-738.924054,8530.516379,0.030928,0.001101
face_580,32067.243333,-838.924042,8530.516379,0.030953,0.003323
face_581,32167.243333,-938.924042,8530.516379,0.030158,0.002242
face_582,32267.243333,-1008.560412,8530.516379,0.029378,0.000778
face_583,32993.909297,-1738.924042,8530.516379,0.02396,0.000775
face_584,33067.243333,-1811.217489,8530.516379,0.023957,0.000241
face_585,34894.062316,-1138.924042,8530.516379,0.022723,0.003245
face_586,34967.243333,-1238.924042,8530.516379,0.02275,0.006847
face_587,35067.243333,-1338.924042,8530.516379,0.022765,0.00908
face_588,35167.243333,-1238.924042,8530.516379,0.022797,0.010278
face_589,35267.243333,-1138.924042,8530.516379,0.022807,0.013056
face_590,35367.243333,-1038.924042,8530.516379,0.022805,0.013442
face_591,35467.243333,-938.924042,8530.516379,0.02279,0.010526
face_592,35567.243333,-838.924042,8530.516379,0.022762,0.006277
face_593,35667.243333,-738.924042,8530.516379,0.022723,0.002813
