x,y,z,df
48382.03125,-7354.009602864583,-179.72142028808594,71.62
48382.03125,-7253.021321614583,-179.72142028808594,79.34
48382.03125,-7152.033365885417,-179.72142028808594,84.27
48571.557291666664,-7729.9228515625,-179.72142028808594,56.49
48700.049479166664,-7729.9228515625,-179.72142028808594,65.86
48763.705729166664,-7749.43408203125,-179.72142028808594,70.14
48480.873697916664,-6953.000813802083,-179.72142028808594,91.04
48542.912760416664,-6923.111979166667,-179.72142028808594,91.45
48583.921875,-6953.000813802083,-179.72142028808594,91.1
48412.524739583336,-6923.111979166667,-179.72142028808594,91.37
48686.970052083336,-6953.000813802083,-179.72142028808594,91.1
48740.596354166664,-6923.111979166667,-179.72142028808594,91.48
48813.67578125,-6938.056396484375,-179.72142028808594,91.34
48641.755208333336,-6923.111979166667,-179.72142028808594,91.48
48382.03125,-7019.344889322917,-179.72142028808594,89.4
48642.470052083336,-7749.43408203125,-179.72142028808594,63.75
48839.4375,-8289.848307291666,-179.72142028808594,0.0
48800.046875,-8111.703938802083,-179.72142028808594,0.0
48938.279947916664,-8289.848307291666,-179.72142028808594,0.0
48996.11328125,-8259.959309895834,-179.72142028808594,0.0
49037.122395833336,-8289.848307291666,-179.72142028808594,0.0
48893.065104166664,-8259.959309895834,-179.72142028808594,0.0
48871.549479166664,-8111.703938802083,-179.72142028808594,0.0
48920.692708333336,-8097.269205729167,-179.72142028808594,0.0
49013.43359375,-8036.467936197917,-179.72142028808594,0.0
49000.041666666664,-8111.703938802083,-179.72142028808594,0.0
49013.43359375,-7949.509114583333,-179.72142028808594,17.26
49035.79296875,-8077.06005859375,-179.72142028808594,0.0
48800.046875,-7729.9228515625,-179.72142028808594,71.48
49167.510416666664,-8289.848307291666,-179.72142028808594,0.0
49198.00390625,-8166.153483072917,-179.72142028808594,0.0
49230.6015625,-8260.267252604166,-179.72142028808594,0.0
49230.6015625,-8107.299479166667,-179.72142028808594,0.0
49230.6015625,-8201.105305989584,-179.72142028808594,0.0
49198.00390625,-8067.28466796875,-179.72142028808594,0.0
49035.79296875,-7886.16943359375,-179.72142028808594,50.36
49035.79296875,-7981.614908854167,-179.72142028808594,12.41
49230.6015625,-7919.68798828125,-179.72142028808594,5.89
49198.00390625,-7968.416015625,-179.72142028808594,0.0
49230.6015625,-7796.301106770833,-179.72142028808594,35.84
49198.00390625,-7869.547200520833,-179.72142028808594,25.81
49230.6015625,-8013.49365234375,-179.72142028808594,0.0
49013.43359375,-7836.392740885417,-179.72142028808594,62.19
49099.161458333336,-8259.959309895834,-179.72142028808594,0.0
48900.044270833336,-7729.9228515625,-179.72142028808594,75.56
48856.446614583336,-7749.43408203125,-179.72142028808594,73.84
48949.1875,-7749.43408203125,-179.72142028808594,77.64
49035.79296875,-7764.566731770833,-179.72142028808594,73.26
49214.302734375,-7656.12158203125,-179.72142028808594,81.67
49000.041666666664,-7729.9228515625,-179.72142028808594,77.48
48893.065104166664,-6953.000813802083,-179.72142028808594,91.1
48938.279947916664,-6923.111979166667,-179.72142028808594,91.48
49099.161458333336,-6953.000813802083,-179.72142028808594,91.1
48996.11328125,-6953.000813802083,-179.72142028808594,91.1
49037.122395833336,-6923.111979166667,-179.72142028808594,91.51
49214.302734375,-7559.4161376953125,-179.72142028808594,90.27
49214.302734375,-7366.0050048828125,-179.72142028808594,90.85
49214.302734375,-7462.710693359375,-179.72142028808594,90.66
49230.6015625,-7295.4814453125,-179.72142028808594,90.88
49198.00390625,-7047.297526041667,-179.72142028808594,88.9
49135.96484375,-6923.111979166667,-179.72142028808594,91.48
49199.055989583336,-6923.111979166667,-179.72142028808594,91.15
49214.302734375,-7127.854248046875,-179.72142028808594,86.08
49214.302734375,-7224.5596923828125,-179.72142028808594,88.55
49230.6015625,-6982.764811197917,-179.72142028808594,89.89
49198.00390625,-7741.097330729167,-179.72142028808594,64.03
48790.016927083336,-8259.959309895834,-179.72142028808594,0.0
48617.080078125,-8030.51953125,-179.72142028808594,0.0
48617.080078125,-7925.889892578125,-179.72142028808594,0.0
48617.080078125,-7821.26025390625,-179.72142028808594,0.0
48723.935546875,-8030.51953125,-179.72142028808594,0.0
48723.935546875,-7925.889892578125,-179.72142028808594,0.0
48723.935546875,-7821.26025390625,-179.72142028808594,0.0
48830.791015625,-8030.51953125,-179.72142028808594,0.0
48830.791015625,-7925.889892578125,-179.72142028808594,0.0
48830.791015625,-7821.26025390625,-179.72142028808594,0.0
48937.646484375,-8030.51953125,-179.72142028808594,0.0
48937.646484375,-7925.889892578125,-179.72142028808594,0.0
48937.646484375,-7821.26025390625,-179.72142028808594,0.0
51216.501953125,-8169.801513671875,-179.72142028808594,45.7
51216.501953125,-8065.076171875,-179.72142028808594,62.88
51216.501953125,-7960.350830078125,-179.72142028808594,78.66
51216.501953125,-7855.62548828125,-179.72142028808594,86.05
51216.501953125,-7750.89990234375,-179.72142028808594,89.64
51322.49609375,-8169.801513671875,-179.72142028808594,46.36
51322.49609375,-8065.076171875,-179.72142028808594,61.29
51322.49609375,-7960.350830078125,-179.72142028808594,77.21
51322.49609375,-7855.62548828125,-179.72142028808594,85.81
51322.49609375,-7750.89990234375,-179.72142028808594,90.0
51428.48828125,-8169.801513671875,-179.72142028808594,35.7
51428.48828125,-8065.076171875,-179.72142028808594,50.25
51428.48828125,-7960.350830078125,-179.72142028808594,70.08
51428.48828125,-7855.62548828125,-179.72142028808594,81.53
51428.48828125,-7750.89990234375,-179.72142028808594,87.15
51534.482421875,-8169.801513671875,-179.72142028808594,3.26
51534.482421875,-8065.076171875,-179.72142028808594,26.33
51534.482421875,-7960.350830078125,-179.72142028808594,43.84
51534.482421875,-7855.62548828125,-179.72142028808594,52.27
51534.482421875,-7750.89990234375,-179.72142028808594,21.48
51640.4765625,-8169.801513671875,-179.72142028808594,0.03
51640.4765625,-8065.076171875,-179.72142028808594,0.0
51640.4765625,-7960.350830078125,-179.72142028808594,0.22
51640.4765625,-7855.62548828125,-179.72142028808594,2.16
51640.4765625,-7750.89990234375,-179.72142028808594,0.03
51746.470703125,-8169.801513671875,-179.72142028808594,0.0
51746.470703125,-8065.076171875,-179.72142028808594,0.0
51746.470703125,-7960.350830078125,-179.72142028808594,0.0
51746.470703125,-7855.62548828125,-179.72142028808594,0.22
51746.470703125,-7750.89990234375,-179.72142028808594,0.0
51852.46484375,-8169.801513671875,-179.72142028808594,0.0
51852.46484375,-8065.076171875,-179.72142028808594,0.0
51852.46484375,-7960.350830078125,-179.72142028808594,0.0
51852.46484375,-7855.62548828125,-179.72142028808594,0.22
51852.46484375,-7750.89990234375,-179.72142028808594,0.0
51958.45703125,-8169.801513671875,-179.72142028808594,0.0
51958.45703125,-8065.076171875,-179.72142028808594,0.0
51958.45703125,-7960.350830078125,-179.72142028808594,0.0
51958.45703125,-7855.62548828125,-179.72142028808594,0.0
51958.45703125,-7750.89990234375,-179.72142028808594,0.0
52064.451171875,-8169.801513671875,-179.72142028808594,0.0
52064.451171875,-8065.076171875,-179.72142028808594,0.0
52064.451171875,-7960.350830078125,-179.72142028808594,0.0
52064.451171875,-7855.62548828125,-179.72142028808594,0.0
52064.451171875,-7750.89990234375,-179.72142028808594,0.0
52240.44921875,-10029.8583984375,-179.72142028808594,86.16
52240.44921875,-9927.14990234375,-179.72142028808594,82.74
52240.44921875,-9824.44140625,-179.72142028808594,77.1
52240.44921875,-9721.73291015625,-179.72142028808594,68.22
52240.44921875,-9619.0244140625,-179.72142028808594,58.11
52240.44921875,-9516.31591796875,-179.72142028808594,46.49
52240.44921875,-9413.607421875,-179.72142028808594,36.16
52240.44921875,-9310.89892578125,-179.72142028808594,26.88
52240.44921875,-9208.1904296875,-179.72142028808594,12.14
52240.44921875,-9105.48193359375,-179.72142028808594,6.44
52240.44921875,-9002.7734375,-179.72142028808594,3.23
52240.44921875,-8900.06494140625,-179.72142028808594,0.66
52240.44921875,-8797.3564453125,-179.72142028808594,1.45
52341.62890625,-10029.8583984375,-179.72142028808594,89.32
52341.62890625,-9927.14990234375,-179.72142028808594,85.75
52341.62890625,-9824.44140625,-179.72142028808594,80.93
52341.62890625,-9721.73291015625,-179.72142028808594,73.34
52341.62890625,-9619.0244140625,-179.72142028808594,64.14
52341.62890625,-9516.31591796875,-179.72142028808594,50.41
52341.62890625,-9413.607421875,-179.72142028808594,42.82
52341.62890625,-9310.89892578125,-179.72142028808594,30.33
52341.62890625,-9208.1904296875,-179.72142028808594,13.26
52341.62890625,-9105.48193359375,-179.72142028808594,6.66
52341.62890625,-9002.7734375,-179.72142028808594,2.49
52341.62890625,-8900.06494140625,-179.72142028808594,0.79
52341.62890625,-8797.3564453125,-179.72142028808594,0.38
52442.80859375,-10029.8583984375,-179.72142028808594,90.08
52442.80859375,-9927.14990234375,-179.72142028808594,87.53
52442.80859375,-9824.44140625,-179.72142028808594,83.07
52442.80859375,-9721.73291015625,-179.72142028808594,76.16
52442.80859375,-9619.0244140625,-179.72142028808594,66.52
52442.80859375,-9516.31591796875,-179.72142028808594,56.0
52442.80859375,-9413.607421875,-179.72142028808594,44.79
52442.80859375,-9310.89892578125,-179.72142028808594,32.36
52442.80859375,-9208.1904296875,-179.72142028808594,21.34
52442.80859375,-9105.48193359375,-179.72142028808594,6.55
52442.80859375,-9002.7734375,-179.72142028808594,3.53
52442.80859375,-8900.06494140625,-179.72142028808594,1.29
52442.80859375,-8797.3564453125,-179.72142028808594,0.25
52543.98828125,-10029.8583984375,-179.72142028808594,90.22
52543.98828125,-9927.14990234375,-179.72142028808594,87.92
52543.98828125,-9824.44140625,-179.72142028808594,84.22
52543.98828125,-9721.73291015625,-179.72142028808594,78.05
52543.98828125,-9619.0244140625,-179.72142028808594,69.23
52543.98828125,-9516.31591796875,-179.72142028808594,58.16
52543.98828125,-9413.607421875,-179.72142028808594,46.3
52543.98828125,-9310.89892578125,-179.72142028808594,36.85
52543.98828125,-9208.1904296875,-179.72142028808594,23.59
52543.98828125,-9105.48193359375,-179.72142028808594,6.88
52543.98828125,-9002.7734375,-179.72142028808594,3.01
52543.98828125,-8900.06494140625,-179.72142028808594,0.25
52543.98828125,-8797.3564453125,-179.72142028808594,1.59
52645.16796875,-10029.8583984375,-179.72142028808594,90.33
52645.16796875,-9927.14990234375,-179.72142028808594,88.3
52645.16796875,-9824.44140625,-179.72142028808594,84.52
52645.16796875,-9721.73291015625,-179.72142028808594,78.74
52645.16796875,-9619.0244140625,-179.72142028808594,70.99
52645.16796875,-9516.31591796875,-179.72142028808594,59.81
52645.16796875,-9413.607421875,-179.72142028808594,50.11
52645.16796875,-9310.89892578125,-179.72142028808594,39.4
52645.16796875,-9208.1904296875,-179.72142028808594,26.44
52645.16796875,-9105.48193359375,-179.72142028808594,9.48
52645.16796875,-9002.7734375,-179.72142028808594,5.32
52645.16796875,-8900.06494140625,-179.72142028808594,0.0
52645.16796875,-8797.3564453125,-179.72142028808594,1.29
52746.34765625,-10029.8583984375,-179.72142028808594,90.33
52746.34765625,-9927.14990234375,-179.72142028808594,88.33
52746.34765625,-9824.44140625,-179.72142028808594,84.63
52746.34765625,-9721.73291015625,-179.72142028808594,79.23
52746.34765625,-9619.0244140625,-179.72142028808594,71.04
52746.34765625,-9516.31591796875,-179.72142028808594,61.48
52746.34765625,-9413.607421875,-179.72142028808594,49.23
52746.34765625,-9310.89892578125,-179.72142028808594,37.75
52746.34765625,-9208.1904296875,-179.72142028808594,28.93
52746.34765625,-9105.48193359375,-179.72142028808594,10.58
52746.34765625,-9002.7734375,-179.72142028808594,4.16
52746.34765625,-8900.06494140625,-179.72142028808594,0.0
52746.34765625,-8797.3564453125,-179.72142028808594,1.32
52847.52734375,-10029.8583984375,-179.72142028808594,90.25
52847.52734375,-9927.14990234375,-179.72142028808594,88.25
52847.52734375,-9824.44140625,-179.72142028808594,84.63
52847.52734375,-9721.73291015625,-179.72142028808594,79.21
52847.52734375,-9619.0244140625,-179.72142028808594,70.55
52847.52734375,-9516.31591796875,-179.72142028808594,60.9
52847.52734375,-9413.607421875,-179.72142028808594,48.22
52847.52734375,-9310.89892578125,-179.72142028808594,39.34
52847.52734375,-9208.1904296875,-179.72142028808594,25.18
52847.52734375,-9105.48193359375,-179.72142028808594,10.14
52847.52734375,-9002.7734375,-179.72142028808594,4.33
52847.52734375,-8900.06494140625,-179.72142028808594,0.63
52847.52734375,-8797.3564453125,-179.72142028808594,0.19
52948.70703125,-10029.8583984375,-179.72142028808594,90.22
52948.70703125,-9927.14990234375,-179.72142028808594,87.97
52948.70703125,-9824.44140625,-179.72142028808594,84.25
52948.70703125,-9721.73291015625,-179.72142028808594,78.16
52948.70703125,-9619.0244140625,-179.72142028808594,70.03
52948.70703125,-9516.31591796875,-179.72142028808594,58.85
52948.70703125,-9413.607421875,-179.72142028808594,49.21
52948.70703125,-9310.89892578125,-179.72142028808594,36.9
52948.70703125,-9208.1904296875,-179.72142028808594,18.93
52948.70703125,-9105.48193359375,-179.72142028808594,10.77
52948.70703125,-9002.7734375,-179.72142028808594,3.73
52948.70703125,-8900.06494140625,-179.72142028808594,1.12
52948.70703125,-8797.3564453125,-179.72142028808594,0.16
53049.88671875,-10029.8583984375,-179.72142028808594,90.11
53049.88671875,-9927.14990234375,-179.72142028808594,87.32
53049.88671875,-9824.44140625,-179.72142028808594,83.45
53049.88671875,-9721.73291015625,-179.72142028808594,76.99
53049.88671875,-9619.0244140625,-179.72142028808594,68.9
53049.88671875,-9516.31591796875,-179.72142028808594,55.32
53049.88671875,-9413.607421875,-179.72142028808594,45.18
53049.88671875,-9310.89892578125,-179.72142028808594,34.38
53049.88671875,-9208.1904296875,-179.72142028808594,20.63
53049.88671875,-9105.48193359375,-179.72142028808594,7.37
53049.88671875,-9002.7734375,-179.72142028808594,2.0
53049.88671875,-8900.06494140625,-179.72142028808594,0.88
53049.88671875,-8797.3564453125,-179.72142028808594,0.3
53151.06640625,-10029.8583984375,-179.72142028808594,89.37
53151.06640625,-9927.14990234375,-179.72142028808594,85.86
53151.06640625,-9824.44140625,-179.72142028808594,81.1
53151.06640625,-9721.73291015625,-179.72142028808594,73.67
53151.06640625,-9619.0244140625,-179.72142028808594,63.51
53151.06640625,-9516.31591796875,-179.72142028808594,54.22
53151.06640625,-9413.607421875,-179.72142028808594,40.82
53151.06640625,-9310.89892578125,-179.72142028808594,31.42
53151.06640625,-9208.1904296875,-179.72142028808594,12.74
53151.06640625,-9105.48193359375,-179.72142028808594,5.23
53151.06640625,-9002.7734375,-179.72142028808594,1.32
53151.06640625,-8900.06494140625,-179.72142028808594,0.49
53151.06640625,-8797.3564453125,-179.72142028808594,0.25
53167.9296875,-8711.765950520834,-179.72142028808594,0.33
53252.24609375,-10029.8583984375,-179.72142028808594,86.47
53252.24609375,-9927.14990234375,-179.72142028808594,83.12
53252.24609375,-9824.44140625,-179.72142028808594,76.9
53252.24609375,-9721.73291015625,-179.72142028808594,68.74
53252.24609375,-9619.0244140625,-179.72142028808594,57.62
53252.24609375,-9516.31591796875,-179.72142028808594,49.92
53252.24609375,-9413.607421875,-179.72142028808594,35.21
53252.24609375,-9310.89892578125,-179.72142028808594,25.73
53252.24609375,-9208.1904296875,-179.72142028808594,8.44
53252.24609375,-9105.48193359375,-179.72142028808594,3.73
53252.24609375,-9002.7734375,-179.72142028808594,2.33
53252.24609375,-8900.06494140625,-179.72142028808594,0.33
53252.24609375,-8797.3564453125,-179.72142028808594,0.44
53252.24609375,-8694.64794921875,-179.72142028808594,0.36
53353.423828125,-10029.8583984375,-179.72142028808594,75.07
53353.423828125,-9927.14990234375,-179.72142028808594,73.67
53353.423828125,-9824.44140625,-179.72142028808594,67.95
53353.423828125,-9721.73291015625,-179.72142028808594,60.16
53353.423828125,-9619.0244140625,-179.72142028808594,50.49
53353.423828125,-9516.31591796875,-179.72142028808594,39.48
53353.423828125,-9413.607421875,-179.72142028808594,31.4
53353.423828125,-9310.89892578125,-179.72142028808594,10.41
53353.423828125,-9208.1904296875,-179.72142028808594,4.88
53353.423828125,-9105.48193359375,-179.72142028808594,3.48
53353.423828125,-9002.7734375,-179.72142028808594,0.44
53353.423828125,-8900.06494140625,-179.72142028808594,0.3
53353.423828125,-8797.3564453125,-179.72142028808594,0.58
53353.423828125,-8694.64794921875,-179.72142028808594,0.47
53454.6015625,-10029.8583984375,-179.72142028808594,45.73
53454.6015625,-9927.14990234375,-179.72142028808594,56.38
53454.6015625,-9824.44140625,-179.72142028808594,55.42
53454.6015625,-9721.73291015625,-179.72142028808594,50.05
53454.6015625,-9619.0244140625,-179.72142028808594,44.36
53454.6015625,-9516.31591796875,-179.72142028808594,30.6
53454.6015625,-9413.607421875,-179.72142028808594,17.07
53454.6015625,-9310.89892578125,-179.72142028808594,8.79
53454.6015625,-9208.1904296875,-179.72142028808594,3.64
53454.6015625,-9105.48193359375,-179.72142028808594,3.01
53454.6015625,-9002.7734375,-179.72142028808594,0.52
53454.6015625,-8900.06494140625,-179.72142028808594,0.93
53454.6015625,-8797.3564453125,-179.72142028808594,0.74
53454.6015625,-8694.64794921875,-179.72142028808594,0.36
53555.78125,-10029.8583984375,-179.72142028808594,11.92
53555.78125,-9927.14990234375,-179.72142028808594,34.36
53555.78125,-9824.44140625,-179.72142028808594,41.86
53555.78125,-9721.73291015625,-179.72142028808594,37.32
53555.78125,-9619.0244140625,-179.72142028808594,25.73
53555.78125,-9516.31591796875,-179.72142028808594,18.58
53555.78125,-9413.607421875,-179.72142028808594,7.67
53555.78125,-9310.89892578125,-179.72142028808594,4.44
53555.78125,-9208.1904296875,-179.72142028808594,2.99
53555.78125,-9105.48193359375,-179.72142028808594,2.22
53555.78125,-9002.7734375,-179.72142028808594,0.44
53555.78125,-8900.06494140625,-179.72142028808594,0.58
53555.78125,-8797.3564453125,-179.72142028808594,0.3
53555.78125,-8694.64794921875,-179.72142028808594,0.77
53656.9609375,-10029.8583984375,-179.72142028808594,3.1
53656.9609375,-9927.14990234375,-179.72142028808594,11.12
53656.9609375,-9824.44140625,-179.72142028808594,18.0
53656.9609375,-9721.73291015625,-179.72142028808594,16.38
53656.9609375,-9619.0244140625,-179.72142028808594,18.77
53656.9609375,-9516.31591796875,-179.72142028808594,8.41
53656.9609375,-9413.607421875,-179.72142028808594,5.86
53656.9609375,-9310.89892578125,-179.72142028808594,4.3
53656.9609375,-9208.1904296875,-179.72142028808594,2.96
53656.9609375,-9105.48193359375,-179.72142028808594,1.78
53656.9609375,-9002.7734375,-179.72142028808594,0.82
53656.9609375,-8900.06494140625,-179.72142028808594,0.33
53656.9609375,-8797.3564453125,-179.72142028808594,0.58
53656.9609375,-8694.64794921875,-179.72142028808594,0.47
53758.140625,-10029.8583984375,-179.72142028808594,2.6
53758.140625,-9927.14990234375,-179.72142028808594,7.34
53758.140625,-9824.44140625,-179.72142028808594,13.7
53758.140625,-9721.73291015625,-179.72142028808594,9.29
53758.140625,-9619.0244140625,-179.72142028808594,5.42
53758.140625,-9516.31591796875,-179.72142028808594,5.7
53758.140625,-9413.607421875,-179.72142028808594,6.27
53758.140625,-9310.89892578125,-179.72142028808594,4.36
53758.140625,-9208.1904296875,-179.72142028808594,1.95
53758.140625,-9105.48193359375,-179.72142028808594,0.49
53758.140625,-9002.7734375,-179.72142028808594,0.27
53758.140625,-8900.06494140625,-179.72142028808594,0.47
53758.140625,-8797.3564453125,-179.72142028808594,0.36
53758.140625,-8694.64794921875,-179.72142028808594,0.3
53859.3203125,-10029.8583984375,-179.72142028808594,9.97
53859.3203125,-9927.14990234375,-179.72142028808594,21.51
53859.3203125,-9824.44140625,-179.72142028808594,29.59
53859.3203125,-9721.73291015625,-179.72142028808594,21.7
53859.3203125,-9619.0244140625,-179.72142028808594,8.82
53859.3203125,-9516.31591796875,-179.72142028808594,4.9
53859.3203125,-9413.607421875,-179.72142028808594,4.16
53859.3203125,-9310.89892578125,-179.72142028808594,0.93
53859.3203125,-9208.1904296875,-179.72142028808594,1.42
53859.3203125,-9105.48193359375,-179.72142028808594,1.23
53859.3203125,-9002.7734375,-179.72142028808594,0.41
53859.3203125,-8900.06494140625,-179.72142028808594,0.27
53859.3203125,-8797.3564453125,-179.72142028808594,0.41
53859.3203125,-8694.64794921875,-179.72142028808594,0.0
53960.5,-10029.8583984375,-179.72142028808594,40.27
53960.5,-9927.14990234375,-179.72142028808594,47.7
53960.5,-9824.44140625,-179.72142028808594,42.05
53960.5,-9721.73291015625,-179.72142028808594,36.82
53960.5,-9619.0244140625,-179.72142028808594,16.08
53960.5,-9516.31591796875,-179.72142028808594,8.44
53960.5,-9413.607421875,-179.72142028808594,3.34
53960.5,-9310.89892578125,-179.72142028808594,2.41
53960.5,-9208.1904296875,-179.72142028808594,1.21
53960.5,-9105.48193359375,-179.72142028808594,0.82
53960.5,-9002.7734375,-179.72142028808594,0.47
53960.5,-8900.06494140625,-179.72142028808594,0.41
53960.5,-8797.3564453125,-179.72142028808594,0.25
53960.5,-8694.64794921875,-179.72142028808594,0.63
54061.6796875,-10029.8583984375,-179.72142028808594,74.16
54061.6796875,-9927.14990234375,-179.72142028808594,67.42
54061.6796875,-9824.44140625,-179.72142028808594,56.11
54061.6796875,-9721.73291015625,-179.72142028808594,42.9
54061.6796875,-9619.0244140625,-179.72142028808594,28.47
54061.6796875,-9516.31591796875,-179.72142028808594,10.88
54061.6796875,-9413.607421875,-179.72142028808594,2.71
54061.6796875,-9310.89892578125,-179.72142028808594,1.97
54061.6796875,-9208.1904296875,-179.72142028808594,1.29
54061.6796875,-9105.48193359375,-179.72142028808594,0.58
54061.6796875,-9002.7734375,-179.72142028808594,0.14
54061.6796875,-8900.06494140625,-179.72142028808594,0.03
54061.6796875,-8797.3564453125,-179.72142028808594,0.0
54061.6796875,-8694.64794921875,-179.72142028808594,0.16
54162.859375,-10029.8583984375,-179.72142028808594,85.59
54162.859375,-9927.14990234375,-179.72142028808594,78.03
54162.859375,-9824.44140625,-179.72142028808594,64.55
54162.859375,-9721.73291015625,-179.72142028808594,47.81
54162.859375,-9619.0244140625,-179.72142028808594,31.84
54162.859375,-9516.31591796875,-179.72142028808594,8.3
54162.859375,-9413.607421875,-179.72142028808594,3.64
54162.859375,-9310.89892578125,-179.72142028808594,2.74
54162.859375,-9208.1904296875,-179.72142028808594,1.62
54162.859375,-9105.48193359375,-179.72142028808594,0.58
54162.859375,-9002.7734375,-179.72142028808594,0.05
54162.859375,-8900.06494140625,-179.72142028808594,0.11
54162.859375,-8797.3564453125,-179.72142028808594,0.0
54162.859375,-8694.64794921875,-179.72142028808594,0.05
54264.0390625,-10029.8583984375,-179.72142028808594,87.21
54264.0390625,-9927.14990234375,-179.72142028808594,80.08
54264.0390625,-9824.44140625,-179.72142028808594,67.29
54264.0390625,-9721.73291015625,-179.72142028808594,51.81
54264.0390625,-9619.0244140625,-179.72142028808594,35.97
54264.0390625,-9516.31591796875,-179.72142028808594,14.66
54264.0390625,-9413.607421875,-179.72142028808594,3.7
54264.0390625,-9310.89892578125,-179.72142028808594,2.93
54264.0390625,-9208.1904296875,-179.72142028808594,2.08
54264.0390625,-9105.48193359375,-179.72142028808594,0.66
54264.0390625,-9002.7734375,-179.72142028808594,0.03
54264.0390625,-8900.06494140625,-179.72142028808594,0.0
54264.0390625,-8797.3564453125,-179.72142028808594,0.05
54264.0390625,-8694.64794921875,-179.72142028808594,0.14
54365.21875,-10029.8583984375,-179.72142028808594,82.77
54365.21875,-9927.14990234375,-179.72142028808594,75.92
54365.21875,-9824.44140625,-179.72142028808594,64.79
54365.21875,-9721.73291015625,-179.72142028808594,52.41
54365.21875,-9619.0244140625,-179.72142028808594,40.71
54365.21875,-9516.31591796875,-179.72142028808594,14.25
54365.21875,-9413.607421875,-179.72142028808594,3.59
54365.21875,-9310.89892578125,-179.72142028808594,2.36
54365.21875,-9208.1904296875,-179.72142028808594,2.08
54365.21875,-9105.48193359375,-179.72142028808594,0.16
54365.21875,-9002.7734375,-179.72142028808594,0.0
54365.21875,-8900.06494140625,-179.72142028808594,0.0
54365.21875,-8797.3564453125,-179.72142028808594,0.11
54365.21875,-8694.64794921875,-179.72142028808594,0.0
54466.3984375,-10029.8583984375,-179.72142028808594,67.84
54466.3984375,-9927.14990234375,-179.72142028808594,66.33
54466.3984375,-9824.44140625,-179.72142028808594,60.79
54466.3984375,-9721.73291015625,-179.72142028808594,51.04
54466.3984375,-9619.0244140625,-179.72142028808594,39.89
54466.3984375,-9516.31591796875,-179.72142028808594,13.59
54466.3984375,-9413.607421875,-179.72142028808594,4.25
54466.3984375,-9310.89892578125,-179.72142028808594,2.63
54466.3984375,-9208.1904296875,-179.72142028808594,1.97
54466.3984375,-9105.48193359375,-179.72142028808594,1.29
54466.3984375,-9002.7734375,-179.72142028808594,0.05
54466.3984375,-8900.06494140625,-179.72142028808594,0.16
54466.3984375,-8797.3564453125,-179.72142028808594,0.0
54466.3984375,-8694.64794921875,-179.72142028808594,0.11
54567.576171875,-10029.8583984375,-179.72142028808594,53.32
54567.576171875,-9927.14990234375,-179.72142028808594,61.29
54567.576171875,-9824.44140625,-179.72142028808594,57.78
54567.576171875,-9721.73291015625,-179.72142028808594,53.18
54567.576171875,-9619.0244140625,-179.72142028808594,44.03
54567.576171875,-9516.31591796875,-179.72142028808594,25.97
54567.576171875,-9413.607421875,-179.72142028808594,3.78
54567.576171875,-9310.89892578125,-179.72142028808594,2.0
54567.576171875,-9208.1904296875,-179.72142028808594,0.96
54567.576171875,-9105.48193359375,-179.72142028808594,0.0
54567.576171875,-9002.7734375,-179.72142028808594,0.0
54567.576171875,-8900.06494140625,-179.72142028808594,0.11
54567.576171875,-8797.3564453125,-179.72142028808594,0.0
54668.75390625,-10029.8583984375,-179.72142028808594,56.16
54668.75390625,-9927.14990234375,-179.72142028808594,63.15
54668.75390625,-9824.44140625,-179.72142028808594,63.84
54668.75390625,-9721.73291015625,-179.72142028808594,59.32
54668.75390625,-9619.0244140625,-179.72142028808594,56.16
54668.75390625,-9516.31591796875,-179.72142028808594,40.79
54668.75390625,-9413.607421875,-179.72142028808594,4.63
54668.75390625,-9310.89892578125,-179.72142028808594,2.47
54668.75390625,-9208.1904296875,-179.72142028808594,0.93
54668.75390625,-9105.48193359375,-179.72142028808594,0.25
54668.75390625,-9002.7734375,-179.72142028808594,0.08
54668.75390625,-8900.06494140625,-179.72142028808594,0.11
54668.75390625,-8797.3564453125,-179.72142028808594,0.11
54769.93359375,-10029.8583984375,-179.72142028808594,68.71
54769.93359375,-9927.14990234375,-179.72142028808594,74.03
54769.93359375,-9824.44140625,-179.72142028808594,70.79
54769.93359375,-9721.73291015625,-179.72142028808594,66.44
54769.93359375,-9619.0244140625,-179.72142028808594,68.44
54769.93359375,-9516.31591796875,-179.72142028808594,67.95
54769.93359375,-9413.607421875,-179.72142028808594,3.4
54769.93359375,-9310.89892578125,-179.72142028808594,1.51
54769.93359375,-9208.1904296875,-179.72142028808594,0.9
54769.93359375,-9105.48193359375,-179.72142028808594,0.0
54769.93359375,-9002.7734375,-179.72142028808594,0.0
54769.93359375,-8900.06494140625,-179.72142028808594,0.0
54769.93359375,-8797.3564453125,-179.72142028808594,0.0
54871.11328125,-10029.8583984375,-179.72142028808594,80.49
54871.11328125,-9927.14990234375,-179.72142028808594,84.08
54871.11328125,-9824.44140625,-179.72142028808594,76.16
54871.11328125,-9721.73291015625,-179.72142028808594,69.23
54871.11328125,-9619.0244140625,-179.72142028808594,76.19
54871.11328125,-9516.31591796875,-179.72142028808594,84.99
52174.651041666664,-10138.944010416666,-179.72142028808594,48.52
52165.72265625,-10012.925130208334,-179.72142028808594,80.25
52141.5859375,-10076.027018229166,-179.72142028808594,72.14
52141.5859375,-9947.4150390625,-179.72142028808594,77.64
52253.345703125,-10124.51123046875,-179.72142028808594,89.07
